Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2018-01-29 17:11:05.441 +0530,"Success",0:00:06,0,0,0,"20180129_171105.441/LogFile.txt","","",1
2018-01-29 17:26:03.030 +0530,"Running",0:00:00,0,0,0,"20180129_172603.030/LogFile.txt","","",0
2018-01-29 17:27:02.630 +0530,"Running",0:00:00,0,0,0,"20180129_172702.630/LogFile.txt","","",0
2018-01-29 17:27:14.944 +0530,"Success",0:00:35,0,0,0,"20180129_172714.944/LogFile.txt","","",1
2018-01-29 17:29:44.893 +0530,"Success",0:00:31,0,0,0,"20180129_172944.893/LogFile.txt","","",1
2018-01-31 09:00:11.796 +0530,"Success",0:00:25,0,0,0,"20180131_090011.796/LogFile.txt","","",1
2018-01-31 10:01:19.263 +0530,"Success",0:00:24,0,0,0,"20180131_100119.263/LogFile.txt","","",1
2018-01-31 10:02:26.020 +0530,"Success",0:00:24,0,0,0,"20180131_100226.020/LogFile.txt","","",1
