Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2018-01-30 15:22:36.072 +0530,"Success",0:00:17,0,0,0,"20180130_152236.072/LogFile.txt","","",1
2018-01-30 17:42:40.759 +0530,"Failure",0:00:27,1,0,1,"20180130_174240.759/LogFile.txt","","Image Not Found -- click Error - No Image Found On Screen: ""menu_Patient""",0
2018-01-30 17:43:52.815 +0530,"Failure",0:00:07,1,0,1,"20180130_174352.815/LogFile.txt","","Error Running Script Command -- waitfor Error - Too Few Parameters, please use waitfor time, image1[, imageX]",0
2018-01-30 17:44:39.790 +0530,"Failure",0:00:44,1,0,1,"20180130_174439.790/LogFile.txt","","Image Not Found -- click Error - No Image Found On Screen: ""button_alergy-add""",0
