Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2018-01-31 09:54:43.298 +0530,"Success",0:00:00,0,0,0,"20180131_095443.298/LogFile.txt","","",1
2018-01-31 10:48:52.306 +0530,"Success",0:00:00,0,0,0,"20180131_104852.306/LogFile.txt","","",1
2018-01-31 10:52:54.736 +0530,"Success",0:00:00,0,0,0,"20180131_105254.736/LogFile.txt","","",1
